AAY49411.1	A0A0H2X9R9
AAY49412.1	Q4UU61
AAY49413.1	A0A0H2X827
AAY49414.1	A0A0H2X9P3
AAY49415.1	A0A0H2X7U8
AAY49416.1	A0A0H2X859
AAY49417.1	A0A0H2X9S3
AAY49418.1	A0A0H2X831
AAY49419.1	A0A0H2X9P8
AAY49420.1	A0A0H2X7V3
AAY49421.1	A0A0H2X864
AAY49422.1	Q4UU51
AAY49423.1	Q4UU50
AAY49424.1	Q4UU49
AAY49425.1	A0A0H2X9S8
AAY49426.1	A0A0H2X834
AAY49427.1	A0A0H2X9Q2
AAY49428.1	Q4UU45
AAY49429.1	Q4UU44
AAY49430.1	Q4UU43
AAY49431.1	Q4UU42
AAY49432.1	Q4UU41
AAY49433.1	Q4UU40
AAY49434.1	Q4UU39
AAY49435.1	A0A0H2X7V8
AAY49436.1	Q4UU37
AAY49437.1	A0A0H2X870
AAY49438.1	A0A0H2X9T3
AAY49439.1	A0A0H2X840
AAY49440.1	A0A0H2X9Q8
AAY49441.1	Q4UU32
AAY49442.1	A0A0H2X7W2
AAY49443.1	A0A0H2X876
AAY49445.1	A0A0H2X845
AAY49446.1	A0A0H2X9R3
AAY49448.1	A0A0H2X881
AAY49449.1	A0A0H2X9U0
AAY49450.1	A0A0H2X850
AAY49451.1	A0A0H2X9R8
AAY49452.1	A0A0H2X7X2
AAY49453.1	A0A0H2X885
AAY49454.1	A0A0H2X9U5
AAY49455.1	A0A0H2X858
AAY49456.1	A0A0H2X9S2
AAY49457.1	A0A0H2X7X7
AAY49458.1	A0A0H2X891
AAY49459.1	A0A0H2X9U9
AAY49460.1	A0A0H2X863
AAY49461.1	A0A0H2X9S6
AAY49462.1	A0A0H2X7Y2
AAY49463.1	A0A0H2X895
AAY49464.1	A0A0H2X9V4
AAY49465.1	A0A0H2X868
AAY49466.1	A0A0H2X9T1
AAY49467.1	A0A0H2X7Y7
AAY49468.1	A0A0H2X899
AAY49469.1	A0A0H2X9V9
AAY49470.1	A0A0H2X873
AAY49471.1	A0A0H2X9T5
AAY49472.1	A0A0H2X7Z2
AAY49474.1	A0A0H2X9Z0
AAY49473.1	A0A0H2X8C6
AAY49475.1	A0A0H2X8A4
AAY49476.1	A0A0H2X9W7
AAY49477.1	A0A0H2X823
AAY49478.1	A0A0H2X8D1
AAY49479.1	A0A0H2X9Z6
AAY49480.1	A0A0H2X8A8
AAY49481.1	A0A0H2X9X1
AAY49482.1	A0A0H2X828
AAY49483.1	A0A0H2X8D6
AAY49484.1	A0A0H2X9Z9
AAY49485.1	A0A0H2X8B1
AAY49486.1	A0A0H2X9X4
AAY49487.1	A0A0H2X833
AAY49488.1	A0A0H2X8E0
AAY49489.1	A0A0H2XA02
AAY49490.1	A0A0H2X8B3
AAY49491.1	A0A0H2X9X8
AAY49492.1	A0A0H2X836
AAY49493.1	A0A0H2X8E4
AAY49494.1	A0A0H2XA07
AAY49495.1	A0A0H2X8B6
AAY49496.1	A0A0H2X9Y2
AAY49497.1	A0A0H2X839
AAY49498.1	Q4UTX5
AAY49499.1	Q4UTX4
AAY49500.1	A0A0H2X8E9
AAY49501.1	A0A0H2XA12
AAY49502.1	A0A0H2X8C1
AAY49503.1	A0A0H2X9Y5
AAY49504.1	A0A0H2X843
AAY49505.1	Q4UTW8
AAY49506.1	A0A0H2X8F3
AAY49507.1	A0A0H2XA17
AAY49508.1	A0A0H2X8C4
AAY49509.1	A0A0H2X9Y9
AAY49510.1	A0A0H2X848
AAY49511.1	A0A0H2X8F7
AAY49512.1	A0A0H2XA21
AAY49513.1	A0A0H2X8C9
AAY49514.1	A0A0H2X9Z4
AAY49515.1	Q4UTV8
AAY49516.1	Q4UTV7
AAY49517.1	Q4UTV6
AAY49518.1	Q4UTV5
AAY49519.1	A0A0H2X853
AAY49520.1	A0A0H2X8G1
AAY49521.1	Q4UTV2
AAY49522.1	A0A0H2XA26
AAY49523.1	A0A0H2X8D4
AAY49524.1	A0A0H2X9Z8
AAY49525.1	A0A0H2X857
AAY49526.1	A0A0H2X8G4
AAY49527.1	Q4UTU6
AAY49528.1	A0A0H2XA31
AAY49529.1	A0A0H2X8D8
AAY49530.1	A0A0H2XA05
AAY49531.1	A0A0H2X862
AAY49532.1	A0A0H2X8G7
AAY49533.1	A0A0H2XA36
AAY49534.1	A0A0H2X8E2
AAY49535.1	A0A0H2XA09
AAY49536.1	A0A0H2X866
AAY49537.1	A0A0H2X8H1
AAY49538.1	Q4UTT5
AAY49539.1	A0A0H2XA40
AAY49540.1	A0A0H2X8E7
AAY49541.1	A0A0H2XA13
AAY49542.1	A0A0H2X869
AAY49543.1	A0A0H2X8H5
AAY49544.1	A0A0H2XA44
AAY49545.1	A0A0H2X8F2
AAY49546.1	A0A0H2XA18
AAY49547.1	A0A0H2X874
AAY49548.1	A0A0H2X8H8
AAY49549.1	A0A0H2XA49
AAY49550.1	A0A0H2X8F6
AAY49551.1	A0A0H2XA23
AAY49552.1	A0A0H2X877
AAY49553.1	A0A0H2X8I0
AAY49554.1	A0A0H2XA54
AAY49555.1	A0A0H2X8G0
AAY49556.1	Q4UTR7
AAY49557.1	Q4UTR6
AAY49558.1	Q4UTR5
AAY49559.1	Q4UTR4
AAY49560.1	A0A0H2XA28
AAY49561.1	A0A0H2X880
AAY49562.1	A0A0H2X8I3
AAY49563.1	A0A0H2XA60
AAY49564.1	A0A0H2X8G5
AAY49565.1	Q4UTQ8
AAY49566.1	Q4UTQ7
AAY49567.1	A0A0H2XA32
AAY49568.1	A0A0H2X884
AAY49569.1	Q4UTQ4
AAY49570.1	A0A0H2X8I9
AAY49571.1	A0A0H2XA64
AAY49572.1	A0A0H2X8G8
AAY49573.1	A0A0H2XA37
AAY49574.1	Q4UTP9
AAY49575.1	Q4UTP8
AAY49576.1	A0A0H2X887
AAY49577.1	Q4UTP6
AAY49578.1	Q4UTP5
AAY49579.1	Q4UTP4
AAY49580.1	Q4UTP3
AAY49581.1	Q4UTP2
AAY49582.1	A0A0H2X8J3
AAY49583.1	Q4UTP0
AAY49584.1	Q4UTN9
AAY49585.1	A0A0H2XA69
AAY49586.1	A0A0H2X8H3
AAY49587.1	A0A0H2XA43
AAY49588.1	A0A0H2X890
AAY49589.1	A0A0H2X8J7
AAY49590.1	A0A0H2XA74
AAY49591.1	A0A0H2X8H7
AAY49592.1	A0A0H2XA47
AAY49593.1	A0A0H2X894
AAY49594.1	A0A0H2X8K1
AAY49595.1	A0A0H2XA79
AAY49596.1	A0A0H2X8I1
AAY49597.1	A0A0H2XA52
AAY49598.1	A0A0H2X897
AAY49599.1	A0A0H2X8K5
AAY49600.1	A0A0H2XA82
AAY49601.1	A0A0H2X8I5
AAY49602.1	A0A0H2XA58
AAY49603.1	A0A0H2X8A1
AAY49604.1	A0A0H2X8K8
AAY49605.1	A0A0H2XA86
AAY49606.1	A0A0H2X8I8
AAY49607.1	A0A0H2XA63
AAY49608.1	A0A0H2X8A5
AAY49609.1	A0A0H2X8L4
AAY49610.1	A0A0H2XA92
AAY49611.1	A0A0H2X8J2
AAY49612.1	A0A0H2XA66
AAY49613.1	A0A0H2X8A9
AAY49614.1	A0A0H2X8L9
AAY49615.1	A0A0H2XA97
AAY49616.1	A0A0H2X8J6
AAY49617.1	A0A0H2XA71
AAY49618.1	A0A0H2X8B4
AAY49619.1	A0A0H2X8M3
AAY49620.1	A0A0H2XAA1
AAY49621.1	Q4UTK2
AAY49622.1	A0A0H2X8J9
AAY49623.1	A0A0H2XA75
AAY49624.1	A0A0H2X8B8
AAY49625.1	A0A0H2X8M8
AAY49626.1	A0A0H2XAA5
AAY49627.1	A0A0H2X8K2
AAY49628.1	A0A0H2XA80
AAY49629.1	A0A0H2X8C0
AAY49630.1	A0A0H2X8N3
AAY49631.1	A0A0H2XAB3
AAY49632.1	A0A0H2X8K7
AAY49633.1	A0A0H2XA85
AAY49634.1	A0A0H2X8C5
AAY49635.1	A0A0H2X8N8
AAY49636.1	A0A0H2XAB6
AAY49637.1	A0A0H2X8L3
AAY49638.1	A0A0H2XA90
AAY49639.1	A0A0H2X8D0
AAY49641.1	A0A0H2XAC2
AAY49642.1	A0A0H2X8L8
AAY49644.1	A0A0H2X8D5
AAY49645.1	A0A0H2X8P8
AAY47745.1,AAY48280.1,AAY49646.1	A0A0H2X4Y3
AAY49647.1	A0A0H2X8M4
AAY49648.1	A0A0H2XA98
AAY49649.1	A0A0H2X8E1
AAY49650.1	A0A0H2X8Q3
AAY49651.1	A0A0H2XAD1
AAY49652.1	A0A0H2X8M9
AAY49653.1	A0A0H2XAA3
AAY49654.1	A0A0H2X8E5
AAY49655.1	A0A0H2X8Q8
AAY49656.1	A0A0H2XAD6
AAY49657.1	A0A0H2X8N5
AAY49658.1	A0A0H2XAA8
AAY49659.1	A0A0H2X8F0
AAY49660.1	A0A0H2X8R4
AAY49661.1	A0A0H2XAE1
AAY49662.1	A0A0H2X8N9
AAY49663.1	A0A0H2XAB2
AAY49664.1	A0A0H2X8F5
AAY49665.1	A0A0H2X8R9
AAY49666.1	A0A0H2XAE6
AAY49667.1	A0A0H2X8P5
AAY49668.1	A0A0H2XAB8
AAY49669.1	A0A0H2X8F8
AAY49670.1	A0A0H2X8S4
AAY49672.1	A0A0H2X8Q0
AAY49447.1,AAY49673.1	A0A0H2XAC1
AAY48099.1,AAY49643.1,AAY49674.1	A0A0H2XA93
AAY49675.1	A0A0H2X8T0
AAY49676.1	A0A0H2XAF3
AAY49677.1	A0A0H2X8Q5
AAY49679.1	A0A0H2X8G6
AAY49680.1	A0A0H2X8T5
AAY49681.1	A0A0H2XAF8
AAY49682.1	A0A0H2X8R1
AAY49683.1	A0A0H2XAD2
AAY49684.1	A0A0H2X8G9
AAY49685.1	A0A0H2X8U0
AAY49686.1	A0A0H2XAG2
AAY49687.1	A0A0H2X8R6
AAY49688.1	A0A0H2XAE0
AAY49689.1	Q4UTD4
AAY49690.1	A0A0H2X8H2
AAY49691.1	A0A0H2X8U4
AAY49692.1	Q4UTD1
AAY49693.1	A0A0H2XAG7
AAY49694.1	Q4UTC9
AAY49695.1	A0A0H2X8S1
AAY49696.1	Q4UTC7
AAY49697.1	A0A0H2XAE4
AAY49698.1	A0A0H2X8H6
AAY49699.1	A0A0H2X8V0
AAY49700.1	A0A0H2XAH2
AAY49701.1	A0A0H2X8S6
AAY49703.1	Q4UTC0
AAY49702.1	A0A0H2XAF1
AAY49704.1	Q4UTB9
AAY49705.1	A0A0H2X8I2
AAY49706.1	A0A0H2X8V4
AAY49707.1	A0A0H2XAH6
AAY49708.1	A0A0H2X8T1
AAY49709.1	A0A0H2XAF6
AAY49710.1	Q4UTB3
AAY49711.1	A0A0H2X8I6
AAY49712.1	A0A0H2X8V9
AAY49713.1	Q4UTB0
AAY49714.1	A0A0H2XAI1
AAY49715.1	Q4UTA8
AAY49716.1	A0A0H2X8T6
AAY49717.1	A0A0H2XAG1
AAY49718.1	Q4UTA5
AAY49719.1	Q4UTA4
AAY49720.1	Q4UTA3
AAY49721.1	A0A0H2X8J0
AAY49722.1	Q4UTA1
AAY49723.1	A0A0H2X8W4
AAY49724.1	A0A0H2XAI5
AAY49725.1	A0A0H2X8U1
AAY49726.1	A0A0H2XAG5
AAY49727.1	A0A0H2X8J4
AAY49728.1	Q4UT95
AAY49729.1	A0A0H2X8W9
AAY49730.1	Q4UT93
AAY49731.1	Q4UT92
AAY49732.1	A0A0H2XAI9
AAY49733.1	A0A0H2X8U6
AAY49734.1	A0A0H2XAH0
AAY49735.1	A0A0H2X8J8
AAY49736.1	A0A0H2X8X4
AAY49737.1	Q4UT86
AAY49738.1	Q4UT85
AAY49739.1	A0A0H2XAJ4
AAY49740.1	A0A0H2X8V1
AAY49741.1	A0A0H2XAH4
AAY49742.1	A0A0H2X8K3
AAY49743.1	A0A0H2X8Y1
AAY49744.1	A0A0H2XAJ9
AAY49745.1	A0A0H2X8V6
AAY49746.1	A0A0H2XAI0
AAY49747.1	A0A0H2X8L0
AAY49748.1	A0A0H2X8Y6
AAY49749.1	A0A0H2XAK4
AAY49750.1	A0A0H2X8W1
AAY49751.1	A0A0H2XAI4
AAY49752.1	A0A0H2X8L5
AAY49753.1	A0A0H2X8Z2
AAY49754.1	A0A0H2XAK7
AAY49755.1	A0A0H2X8W7
AAY49756.1	A0A0H2XAJ0
AAY49757.1	A0A0H2X8M0
AAY49758.1	A0A0H2X8Z6
AAY49759.1	A0A0H2XAL2
AAY49760.1	Q4UT63
AAY49761.1	A0A0H2X8X3
AAY49762.1	A0A0H2XAJ5
AAY49763.1	Q4UT60
AAY49764.1	A0A0H2X8M5
AAY49765.1	A0A0H2X904
AAY49766.1	A0A0H2XAL7
AAY49767.1	A0A0H2X8X8
AAY49768.1	A0A0H2XAK0
AAY49769.1	A0A0H2X8N1
AAY49770.1	A0A0H2X909
AAY49771.1	A0A0H2XAM1
AAY49772.1	A0A0H2X8Y3
AAY49773.1	A0A0H2XAK5
AAY49774.1	A0A0H2X8N6
AAY49775.1	A0A0H2X914
AAY49776.1	A0A0H2XAM4
AAY49777.1	A0A0H2X8Y8
AAY49778.1	A0A0H2XAL1
AAY49779.1	A0A0H2X8P2
AAY49780.1	A0A0H2X919
AAY49781.1	Q4UT42
AAY49782.1	A0A0H2XAN0
AAY49783.1	A0A0H2X8Z3
AAY49784.1	A0A0H2XAL5
AAY49785.1	A0A0H2X8P7
AAY49786.1	A0A0H2X924
AAY49787.1	A0A0H2XAN4
AAY49788.1	A0A0H2X900
AAY49789.1	A0A0H2XAM0
AAY49790.1	A0A0H2X8Q2
AAY49791.1	A0A0H2X928
AAY49792.1	A0A0H2XAN8
AAY49793.1	A0A0H2X905
AAY49794.1	A0A0H2XAM5
AAY49795.1	A0A0H2X8Q7
AAY49796.1	A0A0H2X933
AAY49797.1	A0A0H2XAP2
AAY49798.1	A0A0H2X910
AAY49799.1	A0A0H2XAM9
AAY49800.1	A0A0H2X8R2
AAY49801.1	A0A0H2X938
AAY49802.1	A0A0H2XAP7
AAY49803.1	A0A0H2X917
AAY49804.1	A0A0H2XAN3
AAY49805.1	A0A0H2X8R8
AAY49806.1	A0A0H2X943
AAY49807.1	A0A0H2XAQ1
AAY49808.1	A0A0H2X921
AAY49809.1	A0A0H2XAP0
AAY49810.1	A0A0H2X8S3
AAY49811.1	Q4UT12
AAY49812.1	Q4UT11
AAY49813.1	A0A0H2X948
AAY49814.1	A0A0H2XAQ6
AAY49815.1	A0A0H2X926
AAY49816.1	A0A0H2XAP5
AAY49817.1	A0A0H2X8S8
AAY49818.1	A0A0H2X953
AAY49819.1	A0A0H2XAR1
AAY49820.1	Q4UT03
AAY49821.1	A0A0H2X930
AAY49822.1	A0A0H2XAQ0
AAY49823.1	A0A0H2X8T4
AAY49824.1	A0A0H2X959
AAY49825.1	A0A0H2XAR6
AAY49826.1	A0A0H2X935
AAY49827.1	A0A0H2XAQ4
AAY49829.1	A0A0H2X963
AAY49830.1	A0A0H2XAS1
AAY49831.1	A0A0H2X940
AAY49832.1	A0A0H2XAQ9
AAY49834.1	A0A0H2X968
AAY49835.1	A0A0H2XAS6
AAY49836.1	A0A0H2X945
AAY49837.1	A0A0H2XAR4
AAY49838.1	A0A0H2X8U9
AAY49840.1	A0A0H2XAT1
AAY49841.1	A0A0H2X950
AAY49842.1	A0A0H2XAR9
AAY49843.1	A0A0H2X8V5
AAY49844.1	A0A0H2X979
AAY49845.1	A0A0H2XAT6
AAY49846.1	A0A0H2X954
AAY49847.1	A0A0H2XAS3
AAY49848.1	A0A0H2X8W0
AAY49849.1	A0A0H2X984
AAY49850.1	A0A0H2XAU1
AAY49851.1	A0A0H2X961
AAY49852.1	A0A0H2XAS7
AAY49853.1	A0A0H2X8W5
AAY49854.1	A0A0H2X990
AAY49855.1	A0A0H2XAU6
AAY49856.1	A0A0H2X966
AAY49857.1	A0A0H2XAT3
AAY49858.1	A0A0H2X8X0
AAY49859.1	A0A0H2X994
AAY49860.1	A0A0H2XAV1
AAY49861.1	A0A0H2X971
AAY49862.1	A0A0H2XAT8
AAY49863.1	A0A0H2X8X7
AAY49864.1	A0A0H2X999
AAY49865.1	A0A0H2XAV4
AAY49866.1	A0A0H2X976
AAY49867.1	A0A0H2XAU3
AAY49868.1	A0A0H2X8Y2
AAY49869.1	A0A0H2X9A6
AAY49870.1	A0A0H2XAV9
AAY49871.1	A0A0H2X981
AAY49872.1	A0A0H2XAU7
AAY49873.1	A0A0H2X8Y7
AAY49874.1	A0A0H2X9B1
AAY49875.1	A0A0H2XAW2
AAY49876.1	A0A0H2X986
AAY49877.1	A0A0H2XAV2
AAY49878.1	A0A0H2X8Z1
AAY49879.1	A0A0H2X9C0
AAY49880.1	A0A0H2XAW6
AAY49881.1	A0A0H2X992
AAY49882.1	A0A0H2XAV6
AAY49883.1	A0A0H2X8Z7
AAY49884.1	A0A0H2X9C6
AAY49885.1	A0A0H2XAX0
AAY49886.1	A0A0H2X998
AAY49887.1	A0A0H2XAW0
AAY49888.1	A0A0H2X903
AAY49889.1	A0A0H2X9D0
AAY49890.1	A0A0H2XAX4
AAY49891.1	A0A0H2X9A3
AAY49892.1	Q4UST1
AAY49893.1	A0A0H2XAW4
AAY49894.1	A0A0H2X908
AAY49895.1	A0A0H2X9E0
AAY49896.1	A0A0H2XAX8
AAY49897.1	A0A0H2X9A8
AAY49898.1	A0A0H2XAW8
AAY49899.1	Q4USS4
AAY49900.1	A0A0H2X913
AAY49901.1	A0A0H2X9E5
AAY49902.1	A0A0H2XAY2
AAY49903.1	Q4USS0
AAY49904.1	A0A0H2X9B5
AAY49905.1	A0A0H2XAX1
AAY49906.1	A0A0H2X918
AAY49907.1	A0A0H2X9E9
AAY49908.1	A0A0H2XAY7
AAY49909.1	A0A0H2X9C2
AAY49910.1	A0A0H2XAX5
AAY49911.1	Q4USR2
AAY49912.1	Q4USR1
AAY49913.1	A0A0H2X923
AAY49914.1	A0A0H2X9F2
AAY49915.1	Q4USQ8
AAY49916.1	Q4USQ7
AAY49917.1	A0A0H2XAZ2
AAY49918.1	A0A0H2X9C7
AAY49919.1	Q4USQ4
AAY49920.1	A0A0H2XAX9
AAY49921.1	A0A0H2X927
AAY49922.1	A0A0H2X9F7
AAY49923.1	Q4USQ0
AAY49924.1	Q4USP9
AAY49925.1	Q4USP8
AAY49926.1	Q4USP7
AAY49927.1	Q4USP6
AAY49928.1	A0A0H2XAZ6
AAY49929.1	Q4USP4
AAY49930.1	A0A0H2X9D2
AAY49931.1	A0A0H2XAY5
AAY49932.1	A0A0H2X931
AAY49933.1	A0A0H2X9G2
AAY49934.1	A0A0H2XB01
AAY49935.1	A0A0H2X9D6
AAY49936.1	A0A0H2XAZ0
AAY49937.1	A0A0H2X936
AAY49938.1	A0A0H2X9G5
AAY49939.1	A0A0H2XB03
AAY49940.1	A0A0H2X9D9
AAY49941.1	A0A0H2XAZ5
AAY49942.1	A0A0H2X941
AAY49943.1	A0A0H2X9H2
AAY49944.1	A0A0H2XB08
AAY49945.1	A0A0H2X9E3
AAY49946.1	A0A0H2XB00
AAY49947.1	A0A0H2X947
AAY49948.1	Q4USM5
AAY49949.1	A0A0H2X9H7
AAY49950.1	A0A0H2XB13
AAY49951.1	A0A0H2X9E7
AAY49952.1	A0A0H2XB04
AAY49953.1	A0A0H2X952
AAY49954.1	A0A0H2X9I3
AAY49955.1	A0A0H2XB21
AAY49956.1	A0A0H2X9F1
AAY49957.1	A0A0H2XB09
AAY49958.1	A0A0H2X957
AAY49959.1	A0A0H2X9I7
AAY49960.1	A0A0H2XB26
AAY49961.1	A0A0H2X9F8
AAY49962.1	A0A0H2XB15
AAY49963.1	A0A0H2X962
AAY49964.1	A0A0H2X9J4
AAY49965.1	A0A0H2XB31
AAY49966.1	A0A0H2X9G1
AAY49967.1	A0A0H2XB18
AAY49968.1	A0A0H2X967
AAY49969.1	A0A0H2X9J9
AAY49970.1	A0A0H2XB37
AAY49971.1	A0A0H2X9G6
AAY49972.1	A0A0H2XB25
AAY49973.1	A0A0H2X972
AAY49974.1	A0A0H2X9K4
AAY49975.1	A0A0H2XB41
AAY49976.1	A0A0H2X9H0
AAY49977.1	A0A0H2XB30
AAY49978.1	A0A0H2X977
AAY49979.1	A0A0H2X9L0
AAY49980.1	A0A0H2XB44
AAY49981.1	A0A0H2X9H6
AAY49982.1	A0A0H2XB36
AAY49983.1	A0A0H2X982
AAY49984.1	A0A0H2X9L6
AAY49985.1	A0A0H2XB50
AAY49986.1	Q4USI7
AAY49987.1	A0A0H2X9I1
AAY49988.1	A0A0H2XB42
AAY49989.1	A0A0H2X987
AAY49990.1	A0A0H2X9M2
AAY49991.1	A0A0H2XB54
AAY49992.1	A0A0H2X9I6
AAY49993.1	A0A0H2XB46
AAY49994.1	A0A0H2X991
AAY49995.1	A0A0H2X9M7
AAY49996.1	A0A0H2XB56
AAY49997.1	A0A0H2X9J2
AAY49998.1	A0A0H2XB51
AAY49999.1	A0A0H2X996
AAY50000.1	A0A0H2X9N3
AAY50001.1	A0A0H2XB60
AAY50002.1	A0A0H2X9J8
AAY50003.1	A0A0H2XB58
AAY50004.1	A0A0H2X9A2
AAY50005.1	A0A0H2X9N9
AAY50006.1	Q4USG7
AAY50007.1	A0A0H2XB64
AAY50008.1	A0A0H2X9K3
AAY50009.1	A0A0H2XB62
AAY50010.1	A0A0H2X9A7
AAY50011.1	A0A0H2X9P5
AAY50012.1	Q4USG1
AAY50013.1	A0A0H2XB65
AAY50014.1	Q4USF9
AAY50015.1	Q4USF8
AAY50016.1	Q4USF7
AAY50017.1	A0A0H2X9K7
AAY50018.1	A0A0H2XB67
AAY50019.1	Q4USF4
AAY50020.1	A0A0H2X9B2
AAY50021.1	A0A0H2X9P9
AAY50022.1	A0A0H2XB69
AAY50023.1	A0A0H2X9L4
AAY50024.1	A0A0H2XB72
AAY50025.1	A0A0H2X9B7
AAY50026.1	A0A0H2X9Q3
AAY50027.1	A0A0H2XB73
AAY50028.1	A0A0H2X9M0
AAY50029.1	A0A0H2XB76
AAY50030.1	A0A0H2X9C1
AAY50031.1	A0A0H2X9Q6
AAY50032.1	A0A0H2XB77
AAY50033.1	A0A0H2X9M6
AAY50035.1	A0A0H2X9C5
AAY50036.1	A0A0H2X9R1
AAY50037.1	A0A0H2XB81
AAY50038.1	A0A0H2X9N1
AAY50039.1	A0A0H2XB86
AAY50040.1	A0A0H2X9D1
AAY50041.1	A0A0H2X9R5
AAY50042.1	A0A0H2XB85
AAY50043.1	A0A0H2X9N7
AAY50044.1	A0A0H2XB90
AAY50045.1	A0A0H2X9D5
AAY50046.1	A0A0H2X9U2
AAY50047.1	A0A0H2XBA8
AAY50048.1	A0A0H2X9R7
AAY50049.1	A0A0H2XBB4
AAY50050.1	A0A0H2X9G7
AAY50051.1	A0A0H2X9U6
AAY50052.1	A0A0H2XBB2
AAY50053.1	A0A0H2X9S1
AAY50054.1	A0A0H2XBB9
AAY50055.1	A0A0H2X9H1
AAY50056.1	A0A0H2X9V0
AAY50057.1	A0A0H2XBB7
AAY50058.1	A0A0H2X9S4
AAY50059.1	A0A0H2XBC3
AAY50060.1	A0A0H2X9H5
AAY50061.1	A0A0H2X9V5
AAY50062.1	A0A0H2XBC1
AAY50063.1	A0A0H2X9S7
AAY50064.1	A0A0H2XBC8
AAY50065.1	A0A0H2X9I0
AAY50066.1	A0A0H2X9V8
AAY50067.1	A0A0H2XBC5
AAY50068.1	A0A0H2X9T0
AAY50069.1	A0A0H2XBD4
AAY50070.1	A0A0H2X9I5
AAY50071.1	A0A0H2X9W2
AAY50072.1	A0A0H2XBD0
AAY50073.1	A0A0H2X9T4
AAY50074.1	A0A0H2XBD9
AAY50075.1	A0A0H2X9I9
AAY50076.1	A0A0H2X9W4
AAY50077.1	A0A0H2XBD2
AAY50078.1	A0A0H2X9T6
AAY50079.1	A0A0H2XBE1
AAY50080.1	Q4US93
AAY50081.1	A0A0H2X9J1
AAY50082.1	A0A0H2X9W8
AAY50083.1	Q4US90
AAY50084.1	A0A0H2XBD7
AAY50085.1	Q4US88
AAY50086.1	A0A0H2X9T9
AAY50087.1	A0A0H2XBE6
AAY50088.1	Q4US85
AAY50089.1	Q4US84
AAY50090.1	Q4US83
AAY50091.1	Q4US82
AAY50092.1	A0A0H2X9J6
AAY50093.1	A0A0H2X9X2
AAY50094.1	A0A0H2XBE2
AAY50095.1	A0A0H2X9U3
AAY50096.1	A0A0H2XBF2
AAY50097.1	A0A0H2X9K1
AAY50098.1	A0A0H2X9X6
AAY50099.1	A0A0H2XBE8
AAY50100.1	A0A0H2X9U7
AAY50101.1	A0A0H2XBF8
AAY50102.1	A0A0H2X9K6
AAY50103.1	A0A0H2X9Y0
AAY50104.1	A0A0H2XBF1
AAY50105.1	A0A0H2X9V1
AAY50106.1	A0A0H2XBG3
AAY50107.1	A0A0H2X9K9
AAY50108.1	A0A0H2X9Y4
AAY50109.1	A0A0H2XBF6
AAY50110.1	A0A0H2X9V3
AAY50111.1	A0A0H2XBG9
AAY50112.1	A0A0H2X9L2
AAY50113.1	A0A0H2X9Y8
AAY50114.1	A0A0H2XBF9
AAY50115.1	A0A0H2X9V6
AAY50116.1	A0A0H2XBH4
AAY50117.1	A0A0H2X9L7
AAY50118.1	A0A0H2X9Z3
AAY50119.1	A0A0H2XBG4
AAY50120.1	A0A0H2X9W0
AAY50121.1	A0A0H2XBH9
AAY50122.1	A0A0H2X9M1
AAY50123.1	A0A0H2X9Z7
AAY50124.1	A0A0H2XBG8
AAY50125.1	A0A0H2X9W3
AAY50126.1	A0A0H2XBI5
AAY50127.1	A0A0H2X9M5
AAY50128.1	A0A0H2XA03
AAY50129.1	A0A0H2XBH3
AAY50130.1	A0A0H2X9W6
AAY50131.1	Q4US42
AAY50132.1	Q4US41
AAY50133.1	Q4US40
AAY50134.1	A0A0H2XBI9
AAY50135.1	A0A0H2X9N0
AAY50136.1	Q4US37
AAY50137.1	Q4US36
AAY50138.1	Q4US35
AAY50139.1	Q4US34
AAY50140.1	A0A0H2XA08
AAY50141.1	A0A0H2XBH8
AAY50142.1	A0A0H2X9X0
AAY50143.1	A0A0H2XBJ4
AAY50144.1	A0A0H2X9N4
AAY50145.1	A0A0H2XA14
AAY50146.1	A0A0H2XBI3
AAY50147.1	Q4US26
AAY50148.1	A0A0H2X9X5
AAY50149.1	A0A0H2XBK0
AAY50150.1	A0A0H2X9N8
AAY50152.1	Q4US21
AAY50153.1	A0A0H2XBI8
AAY50154.1	A0A0H2X9X9
AAY50155.1	A0A0H2XBK5
AAY50156.1	A0A0H2X9P2
AAY50157.1	A0A0H2XA24
AAY50158.1	A0A0H2XBJ3
AAY50159.1	A0A0H2X9Y3
AAY50160.1	A0A0H2XBL0
AAY50161.1	A0A0H2X9P6
AAY50162.1	A0A0H2XA27
AAY50163.1	A0A0H2XBJ8
AAY50164.1	A0A0H2X9Y7
AAY50165.1	A0A0H2XBL4
AAY50166.1	Q4US07
AAY50167.1	A0A0H2X9Q0
AAY50168.1	Q4US05
AAY50169.1	A0A0H2XA33
AAY50170.1	A0A0H2XBK3
AAY50171.1	A0A0H2X9Z2
AAY50172.1	A0A0H2XBL9
AAY50173.1	A0A0H2X9Q4
AAY50174.1	A0A0H2XA38
AAY50175.1	A0A0H2XBK9
AAY50176.1	A0A0H2XA00
AAY50177.1	A0A0H2XBM3
AAY50178.1	A0A0H2X9Q9
AAY50179.1	Q4URZ4
AAY50180.1	A0A0H2XA42
AAY50181.1	A0A0H2XBL5
AAY50182.1	A0A0H2XA04
AAY50183.1	A0A0H2XBM8
AAY50184.1	A0A0H2X9R2
AAY50185.1	A0A0H2XA48
AAY50186.1	A0A0H2XBM0
AAY50187.1	A0A0H2XA10
AAY50188.1	A0A0H2XBN5
